資料來源	檔案名稱	頁碼	行號	中文片名	上映日期	國別地區	發行商	製片商	統計起始日	統計結束日	統計週期	本期上映院數	本期銷售票數	本期銷售金額	累計上映天數	上映週數	最大上映院數	累計銷售票數	累計銷售金額	統計中
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	79	模犯生	2017-07-21	泰國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	GDH559 COMPANYLIMITED	2017-12-04	2017-12-10	weekly	7	1016	140350	NULL	21.0	63	646643	147920922	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	80	名叫海賊的男人	2017-07-14	日本	采昌國際多媒體股份有限公司	NIPPONTELEVISIONNETWORKCORPORATION	2017-12-04	2017-12-10	weekly	1	39	7410	NULL	22.0	11	6133	1314345	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	81	蜘蛛人：返校日(數位IMAX2D版)	2017-07-05	美國	博偉電影股份有限公司	SONY PICTURESRELEASINGINTERNATIONALCORPORATION.	2017-12-04	2017-12-10	weekly	1	12	1080	NULL	23.0	103	1254472	295264979	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	82	潛行者	2017-06-26	俄羅斯	傳影互動股份有限公司	(法國)FILMS SANSFRONTIERES	2017-12-04	2017-12-10	weekly	1	79	14260	NULL	24.0	2	136	25895	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	83	伊凡的少年時代	2017-06-06	俄羅斯	傳影互動股份有限公司	(法國)FILMS SANSFRONTIERES	2017-12-04	2017-12-10	weekly	1	79	14440	NULL	27.0	1	106	19610	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	84	看見台灣	2013-11-01	中華民國	牽猴子整合行銷股份有限公司	台灣阿布電影股份有限公司	2017-12-04	2017-12-10	weekly	2	265	56550	NULL	214.0	2	2553	596830	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	10	85	時間之輪	2011-01-21	德國/澳洲/義大利	社團法人台灣電影文化協會	WERNER HERZOG	2017-12-04	2017-12-10	weekly	1	26	4740	NULL	359.0	1	26	4740	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	11	86	有一天	2010-06-04	中華民國	社團法人台灣電影文化協會	時光草莓電影有限公司	2017-12-04	2017-12-10	weekly	1	11	2060	NULL	392.0	1	11	2060	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	11	87	最好的時光	2005-10-28	中華民國	社團法人台灣電影文化協會	三三電影製作有限公司	2017-12-04	2017-12-10	weekly	1	67	13140	NULL	631.0	1	88	17180	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	19	隱藏的大明星	2017-11-24	印度	車庫娛樂股份有限公司	(模里西斯)ATLMEDIA LTD.	2017-12-04	2017-12-10	weekly	67	24879	5723254	NULL	3.0	68	93546	21329930	True
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	20	追捕	2017-11-24	日本	華映娛樂股份有限公司	(香港)寰亞電影製作有限公司##(中國大陸)中影寰亞音像製品有限公司##(中國大陸)深圳市墨彥文化傳播有限公司##(中國大陸)霍爾果斯嘲風影業有限責任公司##(中國大陸)寰亞電影發行(北京)有限公司	2017-12-04	2017-12-10	weekly	59	2922	631010	NULL	3.0	73	33841	7419275	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	21	忍者之國	2017-11-24	日本	鴻聯國際開發股份有限公司	TOKYOBROADCASTINGSYSTEMTELEVISION, INC.	2017-12-04	2017-12-10	weekly	6	835	187845	NULL	3.0	6	6029	1382954	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	22	夢鹿情謎	2017-11-24	匈牙利	前景娛樂有限公司	(法國)FILMSBOUTIQUE	2017-12-04	2017-12-10	weekly	8	726	159360	NULL	3.0	9	3008	639945	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	23	勝負反手拍	2017-11-24	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETHCENTURY FOXINTERNATIONALCORPORATION.	2017-12-04	2017-12-10	weekly	25	606	133270	NULL	3.0	27	8633	1993012	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	24	無路可退	2017-11-24	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	(英國)LIONS GATEINTERNATION(UK)LIMITED	2017-12-04	2017-12-10	weekly	13	563	127735	NULL	3.0	13	6085	1389896	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	25	失速夜狂奔	2017-11-24	美國	安可電影股份有限公司	(盧森堡)HERCULESFILMSINVESTMENTSARL	2017-12-04	2017-12-10	weekly	7	376	85370	NULL	3.0	8	2845	657583	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	2	26	海邊的李爾王	2017-11-24	日本	天馬行空數位有限公司	TOHO CO. LTD.	2017-12-04	2017-12-10	weekly	3	79	16940	NULL	3.0	4	566	123750	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	3	27	不思議女人	2017-11-24	法國	捷傑有限公司	FUNNYBALLOONS	2017-12-04	2017-12-10	weekly	3	49	11000	NULL	3.0	6	964	210171	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	3	28	POKE'MONTHEMOVIE劇場版精靈寶可夢就決定是你了！	2017-11-17	日本	曼迪傳播有限公司	株式会社ポケモン	2017-12-04	2017-12-10	weekly	20	2526	586163	NULL	4.0	22	45370	10614412	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	3	29	相愛相親	2017-11-17	中國大陸	松澤國際影業股份有限公司	(大陸)北京海潤影業有限公司##(中華民國)松澤國際影業股份有限公司	2017-12-04	2017-12-10	weekly	15	2287	520210	NULL	4.0	21	20748	4641866	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	3	30	魔法少女奈葉REFLECTION	2017-11-17	日本	向洋影業有限公司	(新加坡)ODEXPRIVATE LIMITED	2017-12-04	2017-12-10	weekly	2	71	16590	NULL	4.0	9	5481	1320774	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	3	31	尋找費里尼	2017-11-17	美國	原創娛樂股份有限公司	(匈牙利)FREEWAYENTERTAINMENTKFT.	2017-12-04	2017-12-10	weekly	1	27	5830	NULL	4.0	6	1696	350750	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	3	32	南漢山城	2017-11-17	南韓	車庫娛樂股份有限公司	CJ E&MCORPORATION	2017-12-04	2017-12-10	weekly	1	8	2040	NULL	4.0	6	610	128575	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	4	33	常在你左右	2017-11-17	香港	英屬維京群島商高捷全球開發有限公司台灣分公司	(香港)China 3DDigital EntertainmentLimited##(香港)銀都機構有限公司##(香港)太陽娛樂文化有限公司##(大陸)耳東影業(天津)有限公司##(香港)夢想沙龍娛樂文化有限公司##(大陸)浙江東陽昇格影視傳媒有限公司##(香港)非凡娛樂製作有限公司##(香港)星河國際娛樂有限公司##(大陸)捷成世紀文化產業集團有限公司##(大陸)廣州立興文化傳媒有限公司##(大陸)寰宇縱橫世紀電影發行(北京)有限公司##(大陸)霍爾果斯諾心文化傳媒有限公司	2017-12-04	2017-12-10	weekly	1	9	1800	NULL	4.0	31	6133	1376639	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	4	34	正義聯盟	2017-11-16	美國	美商華納兄弟(遠東)股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2017-12-04	2017-12-10	weekly	88	58467	14100826	NULL	4.0	90	985162	238226994	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	4	35	奪魂鋸：遊戲重啟	2017-11-10	英國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	LIONS GATEINTERNATIONAL(UK) LIMITED	2017-12-04	2017-12-10	weekly	33	1689	390531	NULL	5.0	81	168924	39223432	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	4	36	積存時間的生活	2017-11-10	日本	海鵬影業有限公司	BITTASTE,INC.	2017-12-04	2017-12-10	weekly	5	463	97530	NULL	5.0	7	7102	1544652	True
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	37	順雲	2017-11-10	中華民國	台北市文化基金會	好風光創意執行股份有限公司	2017-12-04	2017-12-10	weekly	1	285	68400	NULL	5.0	4	2956	612955	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	38	關原之戰	2017-11-10	日本	天馬行空數位有限公司	TOHO CO. LTD.	2017-12-04	2017-12-10	weekly	2	245	52870	NULL	5.0	11	13830	3120169	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	39	乒乓少女大逆襲	2017-11-10	日本	傳影互動股份有限公司	PONY CANYONINC.	2017-12-04	2017-12-10	weekly	4	157	36290	NULL	5.0	30	26237	6100417	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	40	絕處逢山	2017-11-10	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETHCENTURY FOXINTERNATIONALCORPORATION.	2017-12-04	2017-12-10	weekly	2	38	8610	NULL	5.0	79	52360	11820157	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	41	銀魂：三葉篇	2017-11-10	日本	車庫娛樂股份有限公司	AVEX PICTURESINC.	2017-12-04	2017-12-10	weekly	1	6	1420	NULL	5.0	10	721	167493	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	42	我要為你呼吸	2017-11-03	英國	香港商甲上娛樂有限公司台灣分公司	EMBANKMENTFILMS LIMITED	2017-12-04	2017-12-10	weekly	1	48	9120	NULL	6.0	48	25480	5774315	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	43	陰宅2	2017-11-03	美國	華映娛樂股份有限公司	(美國)THEWEINSTEINSCOMPANY##(匈牙利)GEMENTERTAINMENTKFT	2017-12-04	2017-12-10	weekly	1	18	3420	NULL	6.0	69	39340	8894255	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	44	我們的愛情一言難盡	2017-11-03	美國	車庫娛樂股份有限公司	(加拿大)SEVILLEINTERNATIONAL	2017-12-04	2017-12-10	weekly	1	11	2325	NULL	6.0	4	2786	634095	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	45	雷神索爾3：諸神黃昏	2017-10-24	美國	台灣華特迪士尼股份有限公司	BUENA VISTAINTERNATIONAL,INC.	2017-12-04	2017-12-10	weekly	37	5236	1274890	NULL	7.0	90	1318563	313522818	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	46	梵谷：星夜之謎	2017-10-20	英國	絕色國際有限公司	(美國)CINEMAMANAGEMENTGROUP,LLC	2017-12-04	2017-12-10	weekly	4	401	87080	NULL	8.0	11	28488	6485143	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	47	殺人者的記憶法	2017-10-20	南韓	車庫娛樂股份有限公司	SHOWBOX CORP.	2017-12-04	2017-12-10	weekly	1	7	1460	NULL	8.0	3	4602	1019230	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	5	48	不再等待純真	2017-10-16	拉脫維亞	中華民國電影創作協會	Pluto FilmDistribution NetworkGmbh	2017-12-04	2017-12-10	weekly	1	1	150	NULL	8.0	1	8	1150	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	49	愛來送作堆	2017-10-16	美國	高雄市電影館	得利影視股份有限公司	2017-12-04	2017-12-10	weekly	1	1	100	NULL	8.0	1	1	100	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	50	大佛普拉斯	2017-10-13	中華民國	甜蜜生活製作有限公司	甜蜜生活製作有限公司##華文創股份有限公司	2017-12-04	2017-12-10	weekly	28	6006	1361835	NULL	9.0	34	121534	27741199	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	51	解憂雜貨店	2017-10-13	日本	華映娛樂股份有限公司	KADOKAWACORPORATION	2017-12-04	2017-12-10	weekly	13	914	205080	NULL	9.0	58	253823	58688879	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	52	氣象戰	2017-10-13	美國	美商華納兄弟(遠東)股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2017-12-04	2017-12-10	weekly	18	867	193295	NULL	9.0	84	1005287	241131986	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	53	你是我的勇氣	2017-10-13	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	(英國)LIONS GATEINTERNATIONAL(UK) LIMITED	2017-12-04	2017-12-10	weekly	2	273	30780	NULL	9.0	2	26717	6091559	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	54	聽見向陽之聲	2017-10-13	日本	天馬行空數位有限公司	PONY CANYONINC.	2017-12-04	2017-12-10	weekly	1	23	4930	NULL	9.0	1	2617	607610	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	55	追龍	2017-09-29	香港	華映娛樂股份有限公司	(香港)星王朝有限公司##(香港)夢造者娛樂有限公司##(香港)太陽娛樂文化有限公司##(香港)銀都機構有限公司##(香港)紅地毯文化產業投資基金##(大陸)博納影業集團股份有限公司##(大陸)北京源石影視文化有限公司	2017-12-04	2017-12-10	weekly	12	1110	118030	NULL	11.0	67	207849	47289331	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	6	56	極地追擊	2017-09-29	美國	海樂影業股份有限公司	VOLTAGEPICTURES,LLC.	2017-12-04	2017-12-10	weekly	11	1087	89430	NULL	11.0	59	59773	13087657	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	7	57	老師你會不會回來	2017-09-29	中華民國	星泰國際娛樂股份有限公司	(中華民國)滿滿額娛樂有限公司##(中華民國)風尚國際文化傳媒股份有限公司##(中華民國)百聿數碼創意股份有限公司##(中華民國)香港商福斯傳媒有限公司台灣分公司##(中華民國)神州娛樂股份有限公司##(中華民國)鳳凰藝能股份有限公司##(新加坡)MM2ENTERTAINMENTPTE  LTD(新加坡)MM2ENTERTAINMENTPTE  LTD##(大陸)米銳克傳媒##(大陸)上海明時文化傳播有限公司	2017-12-04	2017-12-10	weekly	5	1001	67940	NULL	11.0	78	172986	38415679	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	7	58	刑弒厲	2017-09-22	美國	威視股份有限公司	IFENTERTAINMENTLLC	2017-12-04	2017-12-10	weekly	1	18	1800	NULL	12.0	43	30692	6979590	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	7	59	閨蜜假期	2017-09-15	美國	美商美國環球影片股份有限公司台灣分公司	UNIVERSALINTERNATIONALFILMS LLC	2017-12-04	2017-12-10	weekly	4	250	35910	NULL	13.0	52	29611	6796041	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	7	60	金牌特勤隊	2017-09-15	英國	双喜電影發行股份有限公司	GFM FILMS LLP	2017-12-04	2017-12-10	weekly	2	328	21460	NULL	13.0	28	7700	1644833	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	7	61	愛情齡距離	2017-09-15	美國	采昌國際多媒體股份有限公司	(匈牙利)FREEWAYENTERTAINMENTKFT.	2017-12-04	2017-12-10	weekly	3	120	10680	NULL	13.0	52	18583	3705803	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	62	少女車神	2017-09-15	義大利	佳映娛樂國際股份有限公司	FANDANGO SRL	2017-12-04	2017-12-10	weekly	1	40	6400	NULL	13.0	6	1177	277599	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	63	美國刺客	2017-09-13	英國	英屬維京群島商高捷全球開發有限公司 台灣分公司	LIONS GATEINTERNATIONAL(UK) LIMITED	2017-12-04	2017-12-10	weekly	8	704	54110	NULL	13.0	57	80990	18273197	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	64	我只是個計程車司機	2017-09-08	南韓	車庫娛樂股份有限公司	SHOWBOX CORP.	2017-12-04	2017-12-10	weekly	5	203	22770	NULL	14.0	69	169194	38835950	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	65	獵殺星期一	2017-09-07	法國	香港商甲上娛樂有限公司台灣分公司	SOCIETENOUVELLE DEDISTRIBUTION	2017-12-04	2017-12-10	weekly	9	1551	114820	NULL	14.0	75	298384	68571201	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	66	牠(數位IMAX2D版)	2017-09-07	美國	美商華納兄弟(遠東)股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2017-12-04	2017-12-10	weekly	11	743	76310	NULL	14.0	88	490121	115959590	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	67	玻璃城堡	2017-09-01	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	(英國)LIONS GATEINTERNATIONAL(UK)LIMITED	2017-12-04	2017-12-10	weekly	1	36	5400	NULL	15.0	16	4644	1003389	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	68	黑塔	2017-08-31	美國	博偉電影股份有限公司	SONY PICTURESRELEASINGINTERNATIONALCORPORATION.	2017-12-04	2017-12-10	weekly	8	809	75240	NULL	15.0	82	119242	26554238	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	8	69	潛龍突擊隊	2017-08-31	法國	海樂影業股份有限公司	EUROPA CORP	2017-12-04	2017-12-10	weekly	4	424	27130	NULL	15.0	67	51918	11251086	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	70	紅衣小女孩2	2017-08-25	中華民國	威視股份有限公司	講故事有限公司##中環國際娛樂事業股份有限公司##大慕影藝國際事業有限公司##華映娛樂股份有限公司##秀泰國際娛樂股份有限公司##國賓影城股份有限公司##樂到家國際娛樂股份有限公司##華研國際音樂股份有限公司##紅衣小女孩股份有限公司	2017-12-04	2017-12-10	weekly	10	1576	130200	NULL	16.0	85	463600	105584856	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	71	美國製造	2017-08-25	美國	美商美國環球影片股份有限公司台灣分公司	UNIVERSALINTERNATIONALFILMS LLC	2017-12-04	2017-12-10	weekly	8	1091	88825	NULL	16.0	86	304120	70767198	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	72	軍艦島	2017-08-18	南韓	車庫娛樂股份有限公司	CJ E&MCORPORATION	2017-12-04	2017-12-10	weekly	6	654	50880	NULL	17.0	73	305058	69169568	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	73	好想大聲說出心底的話	2017-08-18	日本	天馬行空數位有限公司	ANIPLEX INC.	2017-12-04	2017-12-10	weekly	1	151	33220	NULL	17.0	6	2297	541900	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	74	殺手保鑣	2017-08-18	美國	英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	NU IMAGEINCORPORATED	2017-12-04	2017-12-10	weekly	2	158	22630	NULL	17.0	80	398670	91492602	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	75	安娜貝爾：造孽	2017-08-10	美國	美商華納兄弟(遠東)股份有限公司台灣分公司	WARNER BROS.PICTURESINTERNATIONAL.	2017-12-04	2017-12-10	weekly	6	761	44740	NULL	18.0	87	478505	111976565	False
全國電影票房2017年12/04-12/10統計資訊	49.pdf	9	76	CARS3閃電再起	2017-08-07	美國	台灣華特迪士尼股份有限公司	BUENA VISTAINTERNATIONAL,INC.	2017-12-04	2017-12-10	weekly	3	152	21970	NULL	18.0	88	204169	45902383	False
全國電影票房2017年12/11-12/17統計資訊	50.pdf	0	1	THUNDERBOLTFANTASY生死一劍	2017-12-08	中華民國	天馬行空數位有限公司	(中華民國)霹靂國際多媒體股份有限公司##(日本)株式會社NITROPLUS(株式会社ニトロプラス)##(日本)株式會社GOOD SMILECOMPANY(株式会社グッドスマイルカンパニー)	2017-12-11	2017-12-17	weekly	10	8728	2128127	NULL	2.0	10	18354	4481973	False
全國電影票房2017年12/11-12/17統計資訊	50.pdf	0	2	好想大聲說出心底的話真人版	2017-12-11	日本	傳影互動股份有限公司	PONY CANYONINC.	2017-12-11	2017-12-17	weekly	7	179	37495	NULL	1.0	7	1145	250800	False
全國電影票房2017年12/11-12/17統計資訊	50.pdf	0	3	東方快車謀殺案	2017-12-08	美國	美商廿世紀福斯影片股份有限公司台灣分公司	TWENTIETHCENTURY FOXINTERNATIONALCORPORATION.	2017-12-11	2017-12-17	weekly	90	145355	33801084	NULL	2.0	90	278365	65148440	False
全國電影票房2017年12/11-12/17統計資訊	50.pdf	0	4	遊戲人生	2017-12-08	日本	香港商甲上娛樂有限公司台灣分公司	(日本)KADOKAWACORPORATION	2017-12-11	2017-12-17	weekly	13	45757	12929950	NULL	2.0	13	58931	18933580	False
